id,duration,title,channel,id,viewing,user-id,start,duration,start,duration
,,,,,,,,,90,1
,,,,,,1426,0,1419,22,2
,,,,,,,,,34,6
,,,,,,,,,53,4
,,,,,,,,,59,1
,,,,,,,,,69,4
,,,,,,,,,77,3
,,,,,,,,,82,2
,,,,,,,,,89,2
,,,,,,,,,108,2
,,,,,,,,,115,1
,,,,,,,,,120,3
,,,,,,,,,160,1
,,,,,,,,,162,1
,,,,,,,,,166,1
,,,,,,,,,169,1
,,,,,,,,,173,1
,,,,,,,,,176,1
,,,,,,,,,183,1
,,,,,,,,,186,1
,,,,,,,,,189,1
,,,,,,,,,190,3
,,,,,,,,,196,1
,,,,,,,,,199,2
,,,,,,,,,202,2
,,,,,,,,,206,1
,,,,,,,,,209,1
,,,,,,,,,210,1
,,,,,,,,,211,2
,,,,,,,,,214,6
,,,,,,,,,224,2
,,,,,,,,,226,1
,,,,,,,,,234,1
,,,,,,,,,235,1
,,,,,,,,,238,2
,,,,,,,,,246,1
,,,,,,,,,260,1
,,,,,,,,,272,1
,,,,,,,,,276,1
,,,,,,,,,278,1
,,,,,,,,,279,1
,,,,,,,,,281,14
,,,,,,,,,299,1
,,,,,,,,,301,1
,,,,,,,,,303,1
,,,,,,,,,314,1
,,,,,,,,,324,1
,,,,,,,,,325,1
,,,,,,,,,335,2
,,,,,,,,,360,1
,,,,,,,,,370,1
,,,,,,,,,371,1
,,,,,,,,,372,3
,,,,,,,,,382,2
,,,,,,,,,410,1
,,,,,,,,,416,3
,,,,,,,,,442,3
,,,,,,,,,446,1
,,,,,,,,,468,1
,,,,,,,,,477,2
,,,,,,,,,501,1
,,,,,,,,,505,3
,,,,,,,,,509,3
,,,,,,,,,513,12
,,,,,,,,,527,6
,,,,,,,,,534,12
,,,,,,,,,547,5
,,,,,,,,,554,2
,,,,,,,,,558,20
,,,,,,,,,580,1
,,,,,,,,,584,3
,,,,,,,,,590,1
,,,,,,,,,592,4
,,,,,,,,,602,9
,,,,,,,,,615,3
,,,,,,,,,618,2
,,,,,,,,,622,1
,,,,,,,,,624,1
,,,,,,,,,627,1
,,,,,,,,,630,2
,,,,,,,,,633,2
,,,,,,,,,642,4
,,,,,,,,,651,3
,,,,,,,,,655,3
,,,,,,,,,661,2
,,,,,,,,,664,8
,,,,,,,,,676,3
,,,,,,,,,680,1
,,,,,,,,,682,1
,,,,,,,,,685,2
,,,,,,,,,720,1
,,,,,,,,,722,1
,,,,,,,,,730,4
,,,,,,,,,739,1
,,,,,,,,,742,2
,,,,,,,,,745,1
,,,,,,,,,760,5
,,,,,,,,,769,4
,,,,,,,,,780,3
,,,,,,,,,785,4
,,,,,,,,,790,5
,,,,,,,,,796,1
,,,,,,,,,798,14
,,,,,,,,,812,4
,,,,,,,,,817,10
,,,,,,,,,827,5
,,,,,,,,,832,2
,,,,,,,,,844,4
,,,,,,,,,849,1
,,,,,,,,,855,2
,,,,,,,,,874,3
,,,,,,,,,878,20
,,,,,,,,,901,2
,,,,,,,,,911,3
,,,,,,,,,916,2
,,,,,,,,,921,1
,,,,,,,,,923,4
,,,,,,,,,930,3
,,,,,,,,,937,1
,,,,,,,,,938,6
,,,,,,,,,946,1
,,,,,,,,,950,9
,,,,,,,,,972,2
,,,,,,,,,976,3
,,,,,,,,,982,1
,,,,,,,,,990,2
,,,,,,,,,1014,1
,,,,,,,,,1023,1
,,,,,,,,,1026,1
,,,,,,,,,1027,3
,,,,,,,,,1032,1
,,,,,,,,,1041,1
,,,,,,,,,1044,5
,,,,,,,,,1049,7
,,,,,,,,,1056,7
,,,,,,,,,1069,1
,,,,,,,,,1123,5
,,,,,,,,,1154,30
,,,,,,,,,1188,4
,,,,,,,,,1213,2
,,,,,,,,,1216,5
,,,,,,,,,1222,2
,,,,,,,,,1224,4
,,,,,,,,,1228,1
,,,,,,,,,1233,6
,,,,,,,,,1239,2
,,,,,,,,,1241,2
,,,,,,,,,1247,1
,,,,,,,,,1250,7
,,,,,,,,,1258,8
,,,,,,,,,1273,1
,,,,,,,,,1295,2
,,,,,,,,,1334,1
,,,,,,,,,1336,2
,,,,,,,,,1344,2
,,,,,,,,,1347,3
,,,,,,,,,1379,3
,,,,,,,,,1384,1
,,,,,,1426,0,1419,37,2
,,,,,,,,,58,2
,,,,,,,,,63,5
,,,,,,,,,70,2
,,,,,,,,,80,14
,,,,,,,,,102,2
,,,,,,,,,127,1
,,,,,,,,,138,1
,,,,,,,,,145,1
,,,,,,,,,154,1
,,,,,,,,,159,4
,,,,,,,,,167,1
,,,,,,,,,173,2
,,,,,,,,,192,1
,,,,,,,,,210,1
,,,,,,,,,221,2
,,,,,,,,,234,3
,,,,,,,,,239,2
,,,,,,,,,247,3
,,,,,,,,,251,1
,,,,,,,,,256,1
,,,,,,,,,261,1
,,,,,,,,,280,1
,,,,,,,,,281,16
,,,,,,,,,299,1
,,,,,,,,,311,22
,,,,,,,,,335,2
,,,,,,,,,337,12
,,,,,,,,,383,1
,,,,,,,,,387,2
,,,,,,,,,392,1
,,,,,,,,,395,4
,,,,,,,,,401,3
,,,,,,,,,407,1
,,,,,,,,,409,5
,,,,,,,,,416,3
,,,,,,,,,466,2
,,,,,,,,,470,1
,,,,,,,,,484,2
,,,,,,,,,487,2
,,,,,,,,,511,2
,,,,,,,,,520,3
,,,,,,,,,524,3
,,,,,,,,,528,1
,,,,,,,,,530,2
,,,,,,,,,543,4
,,,,,,,,,548,5
,,,,,,,,,553,2
,,,,,,,,,557,2
,,,,,,,,,562,1
,,,,,,,,,565,2
,,,,,,,,,569,25
,,,,,,,,,608,4
,,,,,,,,,616,5
,,,,,,,,,622,5
,,,,,,,,,672,2
,,,,,,,,,726,2
,,,,,,,,,739,2
,,,,,,,,,744,7
,,,,,,,,,755,1
,,,,,,,,,767,4
,,,,,,,,,799,3
,,,,,,,,,1221,2
,,,,,,,,,1228,2
,,,,,,,,,1233,1
,,,,,,,,,1285,3
,,,,,,,,,1346,1
,,,,,,,,,1350,2
,,,,,,1426,0,37,,
,,,,,,1426,0,1419,27,1
,,,,,,,,,67,2
,,,,,,,,,72,2
,,,,,,,,,96,1
,,,,,,,,,101,4
,,,,,,,,,108,3
,,,,,,,,,113,2
,,,,,,,,,118,7
,,,,,,,,,127,1
,,,,,,,,,151,2
,,,,,,,,,159,2
,,,,,,,,,163,1
,,,,,,,,,167,2
,,,,,,,,,173,4
,,,,,,,,,187,3
,,,,,,,,,191,2
,,,,,,,,,200,1
,,,,,,,,,207,1
,,,,,,,,,211,2
,,,,,,,,,214,2
,,,,,,,,,218,1
,,,,,,,,,223,1
,,,,,,,,,231,1
,,,,,,,,,288,2
,,,,,,,,,308,1
,,,,,,,,,329,1
,,,,,,,,,335,1
,,,,,,,,,379,2
,,,,,,,,,383,2
,,,,,,,,,387,2
,,,,,,,,,399,1
,,,,,,,,,411,1
,,,,,,,,,462,1
,,,,,,,,,466,2
,,,,,,,,,470,10
,,,,,,,,,482,3
,,,,,,,,,486,13
,,,,,,,,,525,1
,,,,,,,,,559,1
,,,,,,,,,565,1
,,,,,,,,,595,1
5RlzeaFGJ-8,877,Invisible Make-Over (ASMR),VisualSounds1 ASMR,UCQSvg4-j4HS2foQ7_umawoA,,1426,0,542,13,3
,,,,,,,,,157,1
,,,,,,,,,192,3
,,,,,,,,,274,3
,,,,,,,,,283,2
,,,,,,,,,286,2
,,,,,,,,,290,1
,,,,,,,,,304,1
,,,,,,,,,319,1
,,,,,,,,,377,1
,,,,,,,,,436,2
,,,,,,,,,442,1
,,,,,,,,,446,1
,,,,,,,,,451,1
,,,,,,,,,531,1
,,,,,,,,,537,1
cnBsItSF_V4,1808,ASMR for People Who Don't Get Tingles,Rapunzel ASMR,UCFsmoWCbExiMFwkKaVmEyvg,,1426,0,553,74,1
,,,,,,,,,78,1
,,,,,,,,,93,1
,,,,,,,,,127,2
,,,,,,,,,131,1
,,,,,,,,,135,1
,,,,,,,,,176,1
,,,,,,,,,178,1
,,,,,,,,,240,1
,,,,,,,,,244,1
,,,,,,,,,251,1
,,,,,,,,,265,1
,,,,,,,,,301,1
,,,,,,,,,302,3
,,,,,,,,,312,1
,,,,,,,,,316,2
,,,,,,,,,319,2
,,,,,,,,,324,1
,,,,,,,,,516,2
,,,,,,,,,520,1
,,,,,,1426,0,1807,2,1
,,,,,,,,,6,4
,,,,,,,,,21,1
,,,,,,,,,25,1
,,,,,,,,,66,1
,,,,,,,,,127,2
,,,,,,,,,136,1
,,,,,,,,,171,1
,,,,,,,,,178,2
,,,,,,,,,253,1
,,,,,,,,,266,1
,,,,,,,,,283,1
aiESzZmqS0I,1246,for people obsessed with relaxing hand movements & inaudible whispers // ASMR,Ozley ASMR,UC_ARaeDGHVLAqi6whEWQRTg,,1426,1,31,,
,,,,,,1426,0,1245,19,2
,,,,,,,,,27,10
,,,,,,,,,41,2
,,,,,,,,,49,5
,,,,,,,,,56,2
,,,,,,,,,60,3
,,,,,,,,,71,2
,,,,,,,,,81,2
,,,,,,,,,85,3
,,,,,,,,,89,3
,,,,,,,,,95,5
,,,,,,,,,115,1
,,,,,,,,,133,2
,,,,,,,,,151,2
,,,,,,,,,154,3
,,,,,,,,,159,7
,,,,,,,,,173,2
,,,,,,,,,184,1
,,,,,,,,,188,2
,,,,,,,,,192,1
,,,,,,,,,197,2
,,,,,,,,,203,3
,,,,,,,,,210,1
,,,,,,,,,248,3
,,,,,,,,,251,2
,,,,,,,,,256,1
,,,,,,,,,258,1
,,,,,,,,,259,7
,,,,,,,,,266,4
,,,,,,,,,276,1
,,,,,,,,,278,2
,,,,,,,,,281,3
,,,,,,,,,285,1
,,,,,,,,,290,1
,,,,,,,,,292,3
,,,,,,,,,296,1
,,,,,,,,,297,5
,,,,,,,,,305,5
,,,,,,,,,311,3
,,,,,,,,,328,3
,,,,,,,,,368,2
,,,,,,,,,382,1
,,,,,,,,,420,1
,,,,,,,,,437,1
,,,,,,,,,449,1
,,,,,,,,,452,4
,,,,,,,,,460,6
,,,,,,,,,466,4
,,,,,,,,,471,1
,,,,,,,,,485,2
,,,,,,,,,522,1
,,,,,,,,,536,1
,,,,,,,,,551,1
,,,,,,,,,553,1
,,,,,,,,,558,2
,,,,,,,,,564,1
,,,,,,,,,567,1
qhpPch-xR_4,1194,"ASMR You're a Sim! Creating Your Face (whisper, hand movements)",Juliet Says ASMR,UCJFIu5hHkhfcIfJTCGzchgg,,1426,0,1193,4,2
,,,,,,,,,28,1
,,,,,,,,,39,3
,,,,,,,,,44,2
,,,,,,,,,46,2
,,,,,,,,,53,2
,,,,,,,,,58,1
,,,,,,,,,61,6
,,,,,,,,,73,2
,,,,,,,,,96,2
,,,,,,,,,98,2
,,,,,,,,,103,1
,,,,,,,,,112,2
,,,,,,,,,139,1
,,,,,,,,,142,1
,,,,,,,,,143,1
,,,,,,,,,156,1
,,,,,,,,,186,2
,,,,,,,,,195,2
,,,,,,,,,199,2
,,,,,,,,,203,1
,,,,,,,,,207,5
,,,,,,,,,216,1
,,,,,,,,,221,4
,,,,,,,,,251,1
,,,,,,,,,253,1
,,,,,,,,,255,2
,,,,,,,,,258,1
,,,,,,,,,260,2
,,,,,,,,,263,2
,,,,,,,,,266,1
,,,,,,,,,290,1
,,,,,,,,,315,1
,,,,,,,,,321,1
,,,,,,,,,329,2
,,,,,,,,,370,1
,,,,,,,,,372,1
,,,,,,,,,398,1
,,,,,,,,,445,3
,,,,,,,,,449,2
,,,,,,,,,452,2
,,,,,,,,,455,7
,,,,,,,,,463,1
,,,,,,,,,466,1
,,,,,,,,,467,1
,,,,,,,,,469,1
,,,,,,,,,474,1
,,,,,,,,,480,1
,,,,,,,,,483,3
,,,,,,,,,490,2
,,,,,,,,,551,1
,,,,,,,,,633,2
,,,,,,,,,646,1
,,,,,,,,,664,1
,,,,,,,,,800,1
,,,,,,,,,807,1
,,,,,,,,,825,4
,,,,,,,,,865,2
,,,,,,,,,914,1
,,,,,,,,,917,1
,,,,,,,,,919,1
,,,,,,,,,947,1
,,,,,,,,,949,1
,,,,,,,,,1017,1
,,,,,,,,,1023,1
BTUKcP7LUGA,2098,Skin Assessment Lab (ASMR),VisualSounds1 ASMR,UCQSvg4-j4HS2foQ7_umawoA,,1426,0,2097,93,1
,,,,,,,,,102,1
VP4RUOWaQsk,2605,ASMR | The Amusement Park Fortune Teller (With An Accent!),The White Rabbit ASMR,UCn8vv6lF-BYyTr5m3qa9vDg,,1426,0,2604,82,1
,,,,,,,,,126,3
,,,,,,,,,135,1
,,,,,,,,,143,1
,,,,,,,,,151,2
,,,,,,,,,155,1
,,,,,,,,,170,2
,,,,,,,,,193,1
,,,,,,,,,198,2
,,,,,,,,,210,1
,,,,,,,,,215,1
,,,,,,,,,282,1
,,,,,,,,,293,1
,,,,,,,,,323,2
,,,,,,,,,326,2
,,,,,,,,,331,2
,,,,,,,,,336,3
,,,,,,,,,343,1
,,,,,,,,,353,1
,,,,,,,,,357,2
,,,,,,,,,359,9
,,,,,,,,,374,1
,,,,,,,,,416,1
,,,,,,,,,452,2
,,,,,,,,,454,3
,,,,,,,,,472,1
,,,,,,,,,489,1
,,,,,,,,,495,2
,,,,,,,,,499,3
,,,,,,,,,544,3
,,,,,,,,,552,1
,,,,,,,,,568,2
,,,,,,,,,570,1
,,,,,,,,,672,1
,,,,,,,,,674,1
,,,,,,,,,676,1
,,,,,,,,,681,3
,,,,,,,,,687,1
,,,,,,,,,688,7
,,,,,,,,,699,1
,,,,,,,,,700,1
,,,,,,,,,755,1
,,,,,,,,,785,1
,,,,,,,,,855,2
,,,,,,,,,861,2
,,,,,,,,,866,1
,,,,,,,,,899,1
,,,,,,,,,902,2
,,,,,,,,,910,1
,,,,,,,,,927,2
,,,,,,,,,930,1
,,,,,,,,,935,1
,,,,,,,,,938,4
,,,,,,,,,944,1
,,,,,,,,,949,4
,,,,,,,,,957,3
,,,,,,,,,968,1
,,,,,,,,,972,2
,,,,,,,,,975,2
,,,,,,,,,1016,1
,,,,,,,,,1030,1
,,,,,,,,,1041,13
,,,,,,,,,1067,1
,,,,,,1426,1,179,,
uRlRz9-F3Zo,1201,Tailor. ASMR,ATMOSPHERE,UCyiN63Gy-qfgg_KF9qVQZdg,,1426,0,1176,7,1
,,,,,,,,,13,2
,,,,,,,,,36,1
,,,,,,,,,46,1
,,,,,,,,,49,3
,,,,,,,,,55,1
,,,,,,,,,59,3
,,,,,,,,,69,6
,,,,,,,,,87,2
,,,,,,,,,96,1
,,,,,,,,,119,1
,,,,,,,,,131,2
,,,,,,,,,137,2
,,,,,,,,,146,1
,,,,,,,,,190,1
,,,,,,,,,192,2
,,,,,,,,,197,2
,,,,,,,,,200,3
,,,,,,,,,210,1
,,,,,,,,,218,3
,,,,,,,,,360,2
,,,,,,,,,365,1
,,,,,,,,,395,2
,,,,,,,,,433,1
,,,,,,,,,435,2
,,,,,,,,,760,1
,,,,,,,,,874,2
,,,,,,,,,878,1
,,,,,,,,,880,1
,,,,,,,,,1087,2
,,,,,,,,,1091,2
,,,,,,,,,1094,2
oOPVObnwloY,2188,Dream Lab ☁️ ASMR • Testing Your Senses • Tucking You In,Gentle Whispering ASMR,UC6gLlIAnzg7eJ8VuXDCZ_vg,,1426,0,2168,1,2
,,,,,,,,,16,1
,,,,,,,,,30,1
,,,,,,,,,32,1
,,,,,,,,,42,1
,,,,,,,,,47,1
,,,,,,,,,52,1
,,,,,,,,,69,1
,,,,,,,,,74,2
,,,,,,,,,522,2
,,,,,,,,,526,2
,,,,,,,,,530,4
,,,,,,,,,606,3
,,,,,,,,,613,1
,,,,,,,,,614,9
,,,,,,,,,626,1
,,,,,,,,,639,4
,,,,,,,,,645,1
,,,,,,,,,657,3
,,,,,,,,,663,4
,,,,,,,,,668,7
,,,,,,,,,685,1
,,,,,,,,,691,6
,,,,,,,,,745,25
,,,,,,,,,777,10
,,,,,,,,,788,2
,,,,,,,,,792,2
,,,,,,,,,794,5
,,,,,,,,,819,4
,,,,,,,,,823,2
,,,,,,,,,827,7
,,,,,,,,,858,2
,,,,,,,,,892,1
,,,,,,,,,896,1
,,,,,,,,,900,5
,,,,,,,,,909,6
,,,,,,,,,921,1
,,,,,,,,,923,1
,,,,,,,,,927,3
,,,,,,,,,931,1
,,,,,,,,,935,7
,,,,,,,,,945,2
,,,,,,,,,949,4
,,,,,,,,,977,10
,,,,,,,,,1067,2
,,,,,,,,,1070,1
,,,,,,,,,1072,2
,,,,,,,,,1075,4
,,,,,,,,,1079,7
,,,,,,,,,1139,1
,,,,,,,,,1158,2
,,,,,,,,,1205,1
,,,,,,,,,1312,1
,,,,,,,,,1417,3
,,,,,,,,,1564,3
,,,,,,,,,1575,1
,,,,,,,,,1745,2
,,,,,,,2168,1,,
62xdSAztMqU,2879,Sleepy Hair and Make Up 👧 ASMR • WHISPER • Brushing • CURLERS • Blow dryer,Gentle Whispering ASMR,UC6gLlIAnzg7eJ8VuXDCZ_vg,,1426,0,683,4,1
,,,,,,,,,96,7
,,,,,,,,,276,5
,,,,,,,,,293,2
,,,,,,,,,296,2
,,,,,,,,,301,3
,,,,,,,,,307,2
,,,,,,,,,311,2
,,,,,,,,,314,2
,,,,,,,,,317,3
,,,,,,,,,323,1
,,,,,,,,,413,2
,,,,,,,,,466,2
,,,,,,,,,472,4
,,,,,,,,,593,1
,,,,,,,,,594,1
QtDyi32zrDc,1153,ASMR HEADACHE RELIEF USING MANIPULATION • HYPNOSIS,Karuna Satori ASMR,UCR3m5LGZuqORVdUZ1KaieYg,,1426,0,1152,13,1
,,,,,,,,,385,2
,,,,,,,,,473,1
FzwjYkGT7JU,1431,ASMR | 👽Upgrade (Sci-Fi),The White Rabbit ASMR,UCn8vv6lF-BYyTr5m3qa9vDg,,1426,0,1430,4,1
,,,,,,,,,13,2
,,,,,,,,,53,2
,,,,,,,,,57,1
,,,,,,,,,60,1
,,,,,,,,,69,1
,,,,,,,,,73,1
,,,,,,,,,75,2
,,,,,,,,,152,1
,,,,,,,,,158,1
,,,,,,,,,161,2
,,,,,,,,,166,3
,,,,,,,,,171,2
,,,,,,,,,183,1
,,,,,,,,,186,1
,,,,,,,,,210,1
,,,,,,,,,213,1
,,,,,,,,,218,1
,,,,,,,,,317,1
,,,,,,,,,340,1
,,,,,,,,,342,1
,,,,,,,,,343,1
,,,,,,,,,345,1
,,,,,,,,,375,2
,,,,,,,,,381,1
,,,,,,,,,384,1
,,,,,,,,,386,4
,,,,,,,,,402,1
,,,,,,,,,405,1
,,,,,,,,,519,1
,,,,,,,,,634,5
,,,,,,,,,639,1
,,,,,,,,,660,1
,,,,,,,,,680,1
,,,,,,,,,684,2
,,,,,,,,,739,1
,,,,,,,,,743,1
,,,,,,,,,744,1
,,,,,,,,,747,1
,,,,,,,,,749,6
,,,,,,,,,768,1
,,,,,,,,,777,1
,,,,,,,,,782,1
,,,,,,,,,868,2
,,,,,,,,,882,1
,,,,,,,,,912,1
,,,,,,,,,938,1
,,,,,,,,,940,1
,,,,,,,,,946,1
,,,,,,,,,955,1
,,,,,,,,,958,1
,,,,,,,,,963,1
,,,,,,,,,978,1
,,,,,,,,,981,1
,,,,,,,,,982,3
,,,,,,,,,998,2
,,,,,,,,,1009,2
,,,,,,,,,1012,2
,,,,,,,,,1017,5
,,,,,,,,,1025,1
,,,,,,,,,1026,3
,,,,,,,,,1031,3
,,,,,,,,,1035,1
,,,,,,,,,1037,3
,,,,,,,,,1040,3
,,,,,,,,,1043,17
,,,,,,,,,1063,19
,,,,,,,,,1084,4
,,,,,,,,,1090,1
,,,,,,,,,1101,3
,,,,,,,,,1140,1
,,,,,,,,,1144,1
,,,,,,,,,1148,1
,,,,,,,,,1154,1
,,,,,,,,,1165,1
,,,,,,,,,1243,1
,,,,,,,,,1249,1
,,,,,,,,,1334,2
,,,,,,,,,1340,2
,,,,,,,,,1347,5
,,,,,,,,,1353,1
,,,,,,,,,1407,1
,,,,,,,,,1424,1
u0OnZhX8CEg,1031,ASMR 4D Multilayered Sounds (Low Intensity),Karuna Satori ASMR,UCR3m5LGZuqORVdUZ1KaieYg,,1426,0,1030,20,2
,,,,,,,,,103,1
,,,,,,,,,251,2
,,,,,,,,,262,2
,,,,,,,,,270,1
,,,,,,,,,275,1
,,,,,,,,,294,3
,,,,,,,,,298,1
,,,,,,,,,300,11
,,,,,,,,,314,5
,,,,,,,,,327,9
,,,,,,,,,345,2
,,,,,,,,,349,6
,,,,,,,,,360,4
,,,,,,,,,378,2
,,,,,,,,,386,2
,,,,,,,,,409,1
,,,,,,,,,412,2
,,,,,,,,,414,3
,,,,,,,,,420,1
,,,,,,,,,423,1
,,,,,,,,,426,1
,,,,,,,,,429,1
,,,,,,,,,432,3
,,,,,,,,,436,11
,,,,,,,,,449,3
,,,,,,,,,465,3
,,,,,,,,,470,2
,,,,,,,,,476,3
,,,,,,,,,490,3
,,,,,,,,,499,1
,,,,,,,,,503,2
,,,,,,,,,524,3
,,,,,,,,,528,4
,,,,,,,,,533,1
,,,,,,,,,535,10
,,,,,,,,,546,3
,,,,,,,,,554,1
,,,,,,,,,698,3
,,,,,,,,,873,2
,,,,,,,,,881,2
,,,,,,,,,917,1
s_L2LKtOXHY,2478,Candy Queen ASMR Role Play For Relaxation (ASMR) (3D Binaural),Heather Feather ASMR,UC2eddeJoyByJBjE4CYXwNXQ,,1426,0,1446,26,1
,,,,,,,,,39,1
,,,,,,,,,57,1
,,,,,,,,,68,1
,,,,,,,,,73,1
,,,,,,,,,76,3
,,,,,,,,,86,4
,,,,,,,,,94,1
,,,,,,,,,98,1
,,,,,,,,,121,2
,,,,,,,,,125,2
,,,,,,,,,136,1
,,,,,,,,,142,4
,,,,,,,,,153,1
,,,,,,,,,167,2
,,,,,,,,,176,1
,,,,,,,,,178,1
,,,,,,,,,256,1
,,,,,,,,,260,1
,,,,,,,,,431,3
,,,,,,,,,434,4
,,,,,,,,,443,8
,,,,,,,,,461,4
,,,,,,,,,468,1
,,,,,,,,,481,1
,,,,,,,,,485,8
,,,,,,,,,507,1
,,,,,,,,,511,2
,,,,,,,,,520,1
,,,,,,,,,540,1
,,,,,,,,,542,4
,,,,,,,,,560,5
,,,,,,,,,570,17
,,,,,,,,,590,5
,,,,,,,,,610,7
,,,,,,,,,672,1
,,,,,,,,,678,1
,,,,,,,,,710,1
,,,,,,,,,712,2
,,,,,,,,,897,2
,,,,,,,,,927,3
,,,,,,,,,1436,2
,,,,,,,1445,0,,
B2OMgdV9Hvw,1490,ASMR For SEVERE Tingle Immunity,Madi ASMR,UCqFbF_CD2CJ_jwiQCfCJqEQ,,1426,0,300,175,1
,,,,,,,361,47,,
,,,,,,,449,24,463,1
c_9Pn_SzTmw,1382,Can Rough ASMR Cure Your Tingle Immunity?,fastASMR,UCHiof82PvgZrXFF-BRMvGDg,,1426,0,499,78,5
,,,,,,,,,128,1
,,,,,,,,,137,1
,,,,,,,,,151,1
,,,,,,,,,168,1
,,,,,,,,,172,3
,,,,,,,,,177,1
,,,,,,,,,182,1
,,,,,,,,,189,1
,,,,,,,,,191,1
,,,,,,,,,207,2
,,,,,,,,,212,2
,,,,,,,,,217,1
,,,,,,,,,219,3
,,,,,,,,,223,3
,,,,,,,,,228,3
,,,,,,,,,233,3
,,,,,,,,,237,4
,,,,,,,,,248,1
,,,,,,,,,259,1
,,,,,,,,,268,3
,,,,,,,,,282,3
,,,,,,,,,291,1
,,,,,,,,,324,1
,,,,,,,,,331,1
,,,,,,,,,351,1
,,,,,,,,,441,1
,,,,,,,,,456,1
,,,,,,,,,465,1
,,,,,,,,,471,1
,,,,,,,,,486,1
,,,,,,,540,0,,
,,,,,,,571,0,,
,,,,,,,653,0,,
,,,,,,,673,0,,
,,,,,,,683,31,,
,,,,,,,796,0,,
,,,,,,,846,1,,
,,,,,,,898,8,,
7KPp8PvZXDk,1429,Fastest ASMR EVER! Ninja Shoulder Massage Spa Treatment [Relaxing!],Olivia Kissper,UCtc8gcFs2KXRzpV5iwJA8-w,,1426,0,583,54,2
,,,,,,,,,58,5
,,,,,,,,,69,11
,,,,,,,,,114,1
,,,,,,,,,139,2
,,,,,,,,,141,7
,,,,,,,,,156,3
,,,,,,,,,161,5
,,,,,,,,,168,2
,,,,,,,,,171,2
,,,,,,,,,177,3
,,,,,,,,,188,2
,,,,,,,,,197,4
,,,,,,,,,248,8
,,,,,,,,,261,4
,,,,,,,,,266,4
,,,,,,,,,271,1
,,,,,,,,,273,1
,,,,,,,,,527,1
NEToOFKaF-A,621,FASTEST ASMR Whispers EVER  ➤ Relaxation For ADHD,Olivia Kissper,UCtc8gcFs2KXRzpV5iwJA8-w,,1426,1,619,,
,,,,,,1426,0,620,13,1
,,,,,,,,,26,3
,,,,,,,,,30,5
,,,,,,,,,39,3
,,,,,,,,,43,5
,,,,,,,,,58,14
,,,,,,,,,78,4
,,,,,,,,,129,1
,,,,,,,,,135,2
,,,,,,,,,147,2
,,,,,,,,,219,1
,,,,,,,,,269,1
,,,,,,,,,277,2
,,,,,,,,,281,1
,,,,,,,,,284,2
,,,,,,,,,289,2
,,,,,,,,,292,1
,,,,,,,,,297,3
,,,,,,,,,302,2
,,,,,,,,,305,1
,,,,,,,,,311,1
,,,,,,,,,322,4
,,,,,,,,,393,10
,,,,,,,,,409,1
,,,,,,,,,410,3
,,,,,,,,,417,1
,,,,,,,,,419,1
,,,,,,,,,421,2
i5WJ1GOfXm4,1835,ASMR - VAMPIRE DISPENSARY ~ Trying Tingly Magic Herbs ((Getting Lit w/ Smolpire)),Seafoam Kitten's ASMR,UCBRuxya3juxDB1SOg-QOBpg,,1426,0,1801,416,2
,,,,,,,,,425,3
,,,,,,,,,869,15
,,,,,,,,,900,1
,,,,,,,,,1180,1
,,,,,,,,,1183,2
,,,,,,,,,1454,2
,,,,,,,,,1470,2
,,,,,,,,,1497,5
,,,,,,,,,1508,7
,,,,,,,,,1522,1
,,,,,,,,,1552,1
,,,,,,,,,1558,1
,,,,,,,,,1567,10
,,,,,,,,,1596,3
,,,,,,,,,1602,2
,,,,,,,,,1605,8
,,,,,,,,,1631,2
,,,,,,,,,1654,4
X2lhm0VaLD0,1189,"ASMR - BACKSTREET TINGLE DEALER ~ Hey Kid, You Wanna Buy Some Tingles?  ~",Seafoam Kitten's ASMR,UCBRuxya3juxDB1SOg-QOBpg,,1426,0,1188,31,1
,,,,,,,,,42,1
,,,,,,,,,54,1
,,,,,,,,,57,1
,,,,,,,,,59,2
,,,,,,,,,64,3
,,,,,,,,,69,2
,,,,,,,,,84,1
,,,,,,,,,116,1
,,,,,,,,,120,2
,,,,,,,,,175,4
,,,,,,,,,182,4
,,,,,,,,,188,2
,,,,,,,,,192,3
,,,,,,,,,202,2
,,,,,,,,,205,1
,,,,,,,,,213,2
,,,,,,,,,269,2
,,,,,,,,,276,1
,,,,,,1426,0,1188,52,1
,,,,,,,,,60,1
,,,,,,,,,61,2
,,,,,,,,,64,3
,,,,,,,,,84,1
,,,,,,,,,89,1
,,,,,,,,,93,3
,,,,,,,,,124,1
,,,,,,,,,169,1
,,,,,,,,,172,1
,,,,,,,,,179,16
,,,,,,,,,199,11
,,,,,,,,,212,6
,,,,,,,,,235,1
,,,,,,,,,237,1
,,,,,,,,,245,21
,,,,,,,,,275,7
,,,,,,,,,283,3
,,,,,,,,,287,2
,,,,,,,,,297,8
,,,,,,,,,308,2
,,,,,,,,,320,1
,,,,,,,,,381,3
,,,,,,,,,386,1
,,,,,,,,,395,1
,,,,,,,,,399,1
,,,,,,,,,402,1
_cRboXYH__M,3241,ASMR •○(^.^)○• Exfoliation Relaxation,Gentle Whispering ASMR,UC6gLlIAnzg7eJ8VuXDCZ_vg,,1426,0,2062,5,3
,,,,,,,,,10,1
,,,,,,,,,13,12
,,,,,,,,,30,3
